angle_r_elbow_3d,angle_l_elbow_3d,angle_r_shoulder_3d,angle_l_shoulder_3d,angle_r_knee_3d,angle_l_knee_3d,angle_r_hip_3d,angle_l_hip_3d,trunk_lean,r_wrist_to_r_hip,l_wrist_to_l_hip,r_wrist_to_head,l_wrist_to_head,wrist_spread,ankle_spread,hip_to_ankle_r,hip_to_ankle_l,wrist_height_r,wrist_height_l,knee_bend_r,knee_bend_l,wrist_asymmetry,shoulder_asymmetry,vis_r_wrist,vis_l_wrist,vis_r_elbow,elbow_extension_mean,knee_flexion_diff,hip_shoulder_ratio,wrist_height_mean,stance_width,z_wrist_r,z_wrist_l,reach_z_r,reach_z_l,shoulder_tilt_z,wrist_spread_3d,r_wrist_x_off,l_wrist_x_off,r_wrist_y_off,l_wrist_y_off,r_wrist_z_off,r_wrist_x_shoulder_off,r_wrist_y_shoulder_off,wrist_to_shoulder_ratio_r,wrist_to_shoulder_ratio_l,bat_angle_vertical,bat_angle_horizontal,shoulder_alignment_x,hip_alignment_x,torso_twist,vel_r_wrist_x,vel_r_wrist_y,vel_l_wrist_x,vel_l_wrist_y,vel_bat_strike_x,vel_bat_strike_y,label,filepath,source_group
133.2941540752055,111.8765887061665,70.17780299019591,114.18818055104323,155.78119244711363,154.45381353767453,116.19197161603472,131.55648618857498,4.477233738454949,1.3395816965826284,1.4761051410407813,0.13820444140831487,0.1931944822896227,0.12136630769713683,0.718878175306331,1.0838316587078034,1.6413412281718853,0.2902758717536926,0.2695964574813843,0.12209230661392212,0.09922981262207031,-0.014395594596862793,-0.05064159631729126,0.8456294536590576,0.5736227631568909,0.17846935987472534,122.585371390686,1.3273789094390906,1.6556797877612008,0.27993616461753845,0.26379167170482587,-0.12288064509630203,-0.26740795373916626,-0.12266204506158829,-0.2671893537044525,0.2727418541908264,0.7066540180595571,-0.2909032501796224,-0.2215630815161816,-1.334216866329431,-1.43382470564824,-0.5908340107762322,-0.36892062960002325,-0.33785065393496627,1.3617626775506202,0.8771093846881349,121.36877703310282,112.93035506224234,-0.05064159631729126,-0.03147447109222412,-0.01916712522506714,0.0,0.0,0.0,0.0,0.0,0.0,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\10_cover_-30.jpg,10
139.82161123558458,108.81750806096451,72.44658281226607,138.5328157077143,145.71494360665238,152.6171968020891,132.15026794304728,136.25458895706353,56.44035316375276,1.2631473975942025,1.587546039891652,0.2259238489032079,0.3569076557555312,0.3783736430891382,0.6598670625283335,1.0025850748720126,1.4100289379681843,0.34993448853492737,0.268644779920578,0.10842716693878174,0.16583788394927979,0.03136220574378967,-0.02111649513244629,0.7945146560668945,0.5755779147148132,0.134574756026268,124.31955964827455,6.902253195436714,1.8241062723605288,0.3092896342277527,0.27350698682402697,-0.3053250014781952,-0.39687466621398926,-0.30513667315244675,-0.3966863378882408,0.29142604768276215,0.5488410582618987,-1.2642207518136837,-1.4004156012095315,-0.3256666908672172,-0.6786788390754466,-1.3250995030340562,-0.4367818534549629,0.2232427843563308,1.8808457916749939,1.1530808178582241,83.1141207124497,115.38091349230544,-0.02111649513244629,-0.02795267105102539,0.0068361759185791016,-1.0183222034407553,0.2590760482238661,-1.2170319745898872,-0.004132795477661336,-1.1176770890153214,0.1274716263731024,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\10_cover_30.jpg,10
127.96582027025057,119.10242405404672,165.89170904137194,131.47131240339203,142.91303358511695,143.86746494596247,115.95933592227799,126.74392940222803,2.6135033842226054,1.4850389946221982,1.510271821040206,0.3270294254004604,0.2842241750639885,0.18962184445707633,0.679158795276301,0.9166181887806272,1.3949595250902393,0.2576616108417511,0.26835986971855164,0.0807647705078125,0.07206302881240845,0.03697139024734497,-0.03411126136779785,0.21294671297073364,0.7027572989463806,0.08039280027151108,123.53412216214865,0.9544313608455184,0.6990062125066934,0.26301074028015137,0.29380734093151945,0.013403525575995445,-0.353833943605423,0.013576311990618706,-0.3536611571907997,0.3516773283481598,1.8192007911710233,-0.19639763718640027,-0.3785468485711151,-1.4884303704390416,-1.4357226035803508,0.06688724730284203,-0.24065583984429378,-0.5188317561063852,0.799908633864483,0.9216028511222435,125.6312944271378,129.53265718123856,-0.03411126136779785,-0.02398461103439331,-0.010126650333404541,0.0,0.0,0.0,0.0,0.0,0.0,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\11_cover_-30.jpg,11
118.22588646443323,131.7683921659901,75.69371342161652,151.98304949940874,151.22397781581057,123.78365856204742,133.0434636159537,116.88522891095424,50.6756264131464,1.2162658390290908,1.5329182851018863,0.18510380890786432,0.3260674484592688,0.32502568095540696,0.508842773331804,0.83554713531661,1.102292471096638,0.36626946926116943,0.2971879243850708,0.0900329053401947,0.1272146999835968,0.028378427028656006,-0.013574302196502686,0.4472182095050812,0.513136088848114,0.04241981357336044,124.99713931521165,27.44031925376315,1.7576553698355606,0.3317286968231201,0.2625823670160478,-0.1277388483285904,-0.49527859687805176,-0.1275397464632988,-0.49507949501276016,0.3455582782626152,1.632240777123183,-1.2192484249500513,-1.3427528475865793,-0.3453339672006138,-0.6459805219284933,-0.5550597548713003,-0.5033063781961954,0.2411665803251345,1.0478515587404884,1.2184079416730316,82.81199368289894,122.93686254893053,-0.013574302196502686,-0.030713319778442383,0.017139017581939697,-1.147866022482728,0.4726671719449174,-1.1104689898709679,0.12546122601254464,-1.1291675061768478,0.29906419897873104,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\11_cover_30.jpg,11
127.92588581224567,124.84985840903695,134.41074170584045,136.96929299794874,159.85662052642596,130.92106796244664,160.13283243762928,124.56365429224218,19.52312732654142,0.9631749306525447,0.9804306840729683,0.18525271513667368,0.1495495614505036,0.043698041691008035,0.4653843769109245,0.5882016609550541,0.7066729504574719,0.1875547170639038,0.20569872856140137,0.11974799633026123,0.1285550594329834,-0.005149424076080322,-0.0427132248878479,0.4232751727104187,0.6125602126121521,0.19118036329746246,126.38787211064131,28.935552563979314,1.1913692999084302,0.1966267228126526,0.3594046971069723,-0.3418901264667511,-0.7626185417175293,-0.34154098480939865,-0.7622694000601768,0.45519720762968063,0.9757634912986917,-0.6656429822298123,-0.6537122955322755,-0.733974483987764,-0.6919366728821142,-0.7913153828322544,-0.4619881641025177,-0.15960792511978422,0.6918066518509189,0.6767910999727406,105.7148445334613,132.95766719595474,-0.0427132248878479,-0.029432237148284912,-0.013280987739562988,0.1367044328679257,-0.4140637254169418,0.21438502030106577,-0.21197107005656743,0.17554472658449574,-0.31301739773675463,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\11_cover_brightness.jpg,11
158.59450144932742,144.58246758000143,155.2957423569187,153.9873200116444,164.98446323531653,104.82298692609899,155.82244858278153,95.43810668441789,23.47149686177907,0.9293499045513826,0.9950972617777891,0.15282045763590132,0.14229808274799854,0.045415244454125106,0.4296566900030707,0.5277327962741509,0.6941850505868894,0.20800289511680603,0.19775444269180298,0.11762487888336182,0.13502711057662964,-0.01753908395767212,-0.05343008041381836,0.3330124020576477,0.4028092920780182,0.09802532196044922,151.58848451466443,60.161476309217534,1.0033916269337293,0.2028786689043045,0.3516245707370879,-0.47910648584365845,-0.970320463180542,-0.47868816554546356,-0.9699021428823471,0.48346590250730515,1.0991383528542455,-0.6946330428772483,-0.6554211768168294,-0.6738403877870672,-0.6967526986458112,-1.0701959279843472,-0.4533224966208529,-0.11810826149569341,0.9180564849414035,0.963605818276259,96.78487285430302,122.38065783284172,-0.05343008041381836,-0.053539276123046875,0.00010919570922851562,-0.008506873602208323,0.045715683950487085,0.019192502544435223,-0.01776092036597531,0.005342814471113451,0.01397738179225589,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\11_cover_main.jpg,11
140.9469428687532,14.28400687873667,87.03204688982844,91.79231350482716,114.71676650349269,113.1433382559904,142.8189915434942,160.71051671051094,84.3225998008214,1.03002656373324,1.044709773280923,0.22993504559535763,0.15555520682850257,0.1006930255996181,0.11646730797127725,1.2641047906320388,1.2444326097822287,0.6629980802536011,0.6793659329414368,0.03693830966949463,0.05135846138000488,-0.009465634822845459,0.007075369358062744,0.6531909704208374,0.24291041493415833,0.876983106136322,77.61547487374494,1.5734282475022923,1.640993116975542,0.6711820065975189,0.04642835363893313,-0.32809051871299744,0.10620862245559692,-0.32799094170331955,0.10630819946527481,-0.27060960978269577,2.315040483423011,1.0112619082461811,1.0616709185499829,-0.02850316601116467,0.058663439317920826,-1.7467078615764813,0.03249380922928097,0.06880098087510984,1.2198917870999215,0.3528655082080211,77.53547799025404,71.95779212148297,0.007075369358062744,-0.0064852237701416016,0.013560593128204346,1.0249014201584343,2.423065901547863,0.9819064612104664,2.564810393469736,1.0034039406844504,2.4939381475087994,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\11_cover_saltandpeper_noise.jpg,11
154.6272327346277,78.87447932757344,116.17703713188456,45.222858340288866,153.084827527129,145.790172137948,178.27496382454706,176.06747857942963,55.161871649907795,0.1484715574758044,0.43961983307403507,0.5025831200692812,0.1382588461691063,0.3656660304767174,0.11669920600935235,0.19267470766402367,0.34216303340953785,0.637020468711853,0.5054868459701538,0.025200307369232178,0.051868975162506104,0.04986259341239929,0.035840362310409546,0.9251377582550049,0.18521684408187866,0.8182340860366821,116.75085603110057,7.294655389181003,1.534511179585838,0.5712536573410034,0.21819512508593983,-0.5684012174606323,-0.2384241819381714,-0.5682025626301765,-0.2382255271077156,-0.2224016636610031,0.9324658746601094,-0.10977318450888188,-0.23939121538063585,-0.058700754565499065,-0.40062298536883345,-1.4770450605181245,0.25729281118967645,0.19677919021458798,0.3916532948469732,0.20110896688786087,78.69835645672941,66.98482342899005,0.035840362310409546,0.010872870683670044,0.024967491626739502,-0.44436581989996204,-0.06752891545258896,-0.5985898101236665,-0.45199945130394437,-0.5214778150118142,-0.2597641833782667,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\11_cover_shear.jpg,11
156.67619366574863,96.74954763024832,59.234353140431026,12.388815241889482,53.451651069738645,89.41671516896855,107.389119006,134.466673737188,31.111716162267786,0.13403410119380033,0.18887348674241206,1.2144982760255778,0.9081257279129897,0.5636176373351676,0.2883305859611526,0.4355962397854445,0.37998643522463904,0.4307616353034973,0.44503775238990784,0.17243728041648865,0.16741520166397095,-0.13905532658100128,-0.10057932138442993,0.9933212399482727,0.32429561018943787,0.9971195459365845,126.71287064799847,35.965064099229906,1.81295332015278,0.4378996938467026,0.3535266764107163,-0.3535076379776001,-0.11551031470298767,-0.35340140759944916,-0.11540408432483673,-0.3868667110800743,1.1128816158780914,-0.25306401658376104,0.3076066022283396,0.006090995581747441,0.06365225265742844,-1.4249133115546693,-0.6689910736238365,0.695262491240497,0.9204264667264525,0.9758511812281373,48.49088807149716,111.69117550565473,-0.10057932138442993,-0.060867905616760254,-0.03971141576766968,0.0,0.0,0.0,0.0,0.0,0.0,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\12_cover_-30.jpg,12
152.41085918812715,106.15185316736391,45.75204276589953,17.82903224622549,44.121014489159585,71.04558629936733,120.48494668030233,134.52688029200542,32.49117777004909,0.17792965316926695,0.2066531557222546,1.4961365000791835,1.1611622723197774,0.6612823652485202,0.36062541937747744,0.5386666024928449,0.5226454458642926,0.7494990229606628,0.6443852186203003,0.07858377695083618,0.060853779315948486,-0.07878908514976501,-0.08938772976398468,0.9798169732093811,0.10266222804784775,0.9920303821563721,129.28135617774552,26.924571810207745,2.633433105126194,0.6969421207904816,0.33979175129874134,-0.2518395483493805,-0.0203335490077734,-0.25171831250190735,-0.020212313160300255,-0.39286695420742035,1.3399356389043064,-0.1687053754249437,0.22791496471322856,0.2665867992125679,-0.26255086943081807,-1.2671374789254168,0.36454417235161624,1.1039054075755448,1.1412420576436786,1.3185584026835127,58.959980458481915,58.88875629284644,-0.08938772976398468,-0.037406742572784424,-0.051980987191200256,0.5622069538997486,1.6045081735247753,0.25882968876371065,1.00350524075373,0.41051832133172966,1.3040067071392527,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\12_cover_30.jpg,12
